status,date,no_of_accounts,no_of_trans,moved_amount
D,961218,6,7,108328.0
D,961219,5,6,110596.0
D,961220,4,4,61668.0
D,961221,3,3,67430.0
D,961222,4,4,71793.0
D,961223,3,3,54774.0
D,961224,2,2,10740.0
D,961225,1,1,12000.0
D,961226,1,2,12013.0
D,961227,5,6,88715.0
D,961228,6,6,139849.0
D,961229,2,2,30800.0
D,961230,3,3,44019.0
D,961231,37,87,24011.900015830994
D,970101,7,8,74324.0
D,970102,8,8,65560.0
D,970103,6,8,71284.0
D,970104,4,4,22548.0
D,970105,14,14,174039.0
D,970106,6,6,47999.0
D,970107,9,9,67265.0
D,970108,4,5,44540.0
D,970109,8,8,72934.0
D,970110,8,9,104745.0
D,970111,8,8,84816.0
D,970112,12,17,128764.30053710938
D,970113,5,7,22771.0
D,970114,5,5,38379.0
D,970115,2,2,28900.0
D,970116,4,6,68293.0
D,970117,10,13,167814.0
D,970118,7,7,107078.0
D,970119,3,4,28408.0
D,970120,4,4,69943.0
D,970121,5,7,39340.0
D,970122,5,5,60193.0
D,970123,5,5,22400.0
D,970124,7,8,114749.0
D,970125,8,8,91289.0
D,970126,5,5,65540.0
D,970127,6,7,145176.0
D,970128,4,6,68508.0
D,970129,7,7,59832.0
D,970130,9,9,58000.0
D,970131,38,95,57143.8999915719
D,970201,3,3,58937.0
D,970202,1,1,38500.0
D,970203,1,1,1500.0
D,970204,1,1,11500.0
D,970205,4,4,34579.0
D,970206,2,2,4115.0
D,970207,5,5,79189.0
D,970208,1,2,14419.0
D,970209,6,6,71927.0
D,970210,3,3,20772.0
D,970211,5,5,43566.0
D,970212,10,11,62787.2001953125
D,970213,5,6,58389.0
D,970214,2,2,51737.0
D,970215,2,2,30824.0
D,970216,8,10,133397.0
D,970217,2,2,43400.0
D,970218,2,2,26886.0
D,970219,5,5,46859.0
D,970220,2,2,33000.0
D,970221,1,1,14200.0
D,970223,3,4,58284.0
D,970224,3,3,36533.0
D,970225,3,3,38202.0
D,970226,3,3,77356.0
D,970227,2,2,10300.0
D,970228,40,107,138155.4999923259
D,970301,5,6,70616.0
D,970302,3,3,41120.0
D,970303,3,3,43516.0
D,970304,3,3,36998.0
D,970305,4,4,86953.0
D,970306,5,5,29015.0
D,970307,6,9,178270.0
D,970308,1,1,47897.0
D,970309,4,4,33419.0
D,970310,4,4,41392.0
D,970311,4,4,14840.0
D,970312,13,15,81305.2001953125
D,970313,4,4,16102.0
D,970314,4,6,113418.0
D,970315,1,1,17700.0
D,970316,3,3,55053.0
D,970317,2,2,81801.0
D,970318,7,8,92246.0
D,970319,1,1,34200.0
D,970321,5,5,45209.0
D,970322,4,5,119212.0
D,970323,3,3,32913.0
D,970324,2,3,37593.0
D,970325,2,3,49998.0
D,970326,3,3,100417.0
D,970327,1,1,1600.0
D,970328,1,1,2600.0
D,970329,2,2,17640.0
D,970330,3,3,5500.0
D,970331,40,98,52034.799990713596
D,970401,2,2,5109.0
D,970402,4,4,15627.0
D,970403,3,3,28733.0
D,970404,3,3,27793.0
D,970405,6,6,88882.0
D,970406,4,4,12915.0
D,970407,3,4,65342.0
D,970408,4,4,78879.0
D,970409,6,6,112732.0
D,970410,5,5,75108.0
D,970411,3,4,50242.0
D,970412,13,14,107652.00048828125
D,970413,8,9,96769.0
D,970414,5,6,70948.0
D,970415,2,2,11664.0
D,970416,1,1,7000.0
D,970417,5,5,36060.0
D,970418,4,4,34777.0
D,970419,2,2,8617.0
D,970420,1,1,11200.0
D,970421,4,4,92952.0
D,970422,3,3,34768.0
D,970423,2,2,88122.0
D,970424,1,1,13200.0
D,970425,1,2,96760.0
D,970426,2,4,131656.0
D,970427,4,5,46964.0
D,970428,3,3,31108.0
D,970429,3,3,37698.0
D,970430,40,107,141472.7000196576
D,970501,1,1,900.0
D,970502,3,3,18738.0
D,970503,2,2,8000.0
D,970504,1,1,22800.0
D,970505,5,5,39153.0
D,970506,5,6,142459.0
D,970507,5,5,108587.0
D,970508,4,4,29844.0
D,970509,5,5,82205.0
D,970510,4,4,35016.0
D,970511,5,5,55086.0
D,970512,17,20,92432.1005859375
D,970513,4,4,15885.0
D,970514,3,3,35700.0
D,970515,3,4,80068.0
D,970516,3,4,99186.0
D,970517,2,2,20100.0
D,970518,4,4,43600.0
D,970519,3,3,52621.0
D,970520,4,4,46778.0
D,970521,4,4,56100.0
D,970522,5,5,62888.0
D,970523,3,3,80979.0
D,970525,2,2,45950.0
D,970526,4,4,86550.0
D,970527,2,2,27100.0
D,970528,3,3,45451.0
D,970529,4,4,48271.0
D,970530,4,4,87583.0
D,970531,41,102,11656.30005645752
D,970601,4,4,101356.0
D,970602,1,1,22200.0
D,970603,3,3,27951.0
D,970604,4,4,48000.0
D,970605,7,8,214886.0
D,970606,5,5,41459.0
D,970607,9,12,264004.0
D,970608,4,5,44914.0
D,970609,8,9,71360.0
D,970610,5,5,41788.0
D,970611,4,4,57857.0
D,970612,21,22,142183.70043945312
D,970613,4,6,41557.0
D,970614,7,7,83617.0
D,970615,3,3,42945.0
D,970616,6,6,69257.0
D,970617,4,4,30800.0
D,970618,4,4,162220.0
D,970619,5,6,163021.0
D,970620,4,4,56600.0
D,970621,7,7,66440.0
D,970622,1,2,83154.0
D,970623,5,6,191868.0
D,970624,4,5,102857.0
D,970625,7,7,107223.0
D,970626,5,5,165488.0
D,970628,4,5,80024.0
D,970629,5,5,49158.0
D,970630,41,107,70641.59994769096
D,970701,4,4,110332.0
D,970702,5,6,131947.0
D,970703,2,2,13900.0
D,970704,3,3,66268.0
D,970705,5,5,41364.0
D,970706,5,5,46552.0
D,970707,7,7,107051.0
D,970708,4,4,57788.0
D,970709,3,3,20679.0
D,970710,2,2,16592.0
D,970711,6,6,99392.0
D,970712,16,16,78116.70043945312
D,970713,4,5,44302.0
D,970714,3,3,42628.0
D,970715,3,3,94152.0
D,970716,5,6,65279.0
D,970717,6,6,109037.0
D,970718,1,1,26101.0
D,970719,3,3,28969.0
D,970720,3,3,96830.0
D,970721,4,4,71426.0
D,970722,2,2,16174.0
D,970723,1,1,10700.0
D,970725,3,3,14058.0
D,970726,2,2,43922.0
D,970727,1,1,8900.0
D,970728,3,3,20648.0
D,970729,4,4,100735.0
D,970730,1,1,32830.0
D,970731,42,108,68824.39995466173
D,970801,2,2,36800.0
D,970802,2,2,31700.0
D,970803,4,4,74247.0
D,970804,4,4,22300.0
D,970805,5,5,70382.0
D,970806,6,6,31227.0
D,970807,5,6,100724.0
D,970808,2,2,19119.0
D,970809,5,5,42078.0
D,970810,2,2,47788.0
D,970811,5,5,172869.0
D,970812,14,14,64758.900390625
D,970813,3,3,9355.0
D,970814,3,3,20996.0
D,970815,3,3,25299.0
D,970816,6,6,53188.0
D,970818,4,4,31100.0
D,970819,3,3,32564.0
D,970820,4,4,86138.0
D,970822,3,4,49811.0
D,970823,1,1,7800.0
D,970824,1,1,4100.0
D,970825,2,2,7611.0
D,970826,2,2,37788.0
D,970827,3,3,25200.0
D,970828,3,3,16900.0
D,970829,4,4,48383.0
D,970830,2,2,16800.0
D,970831,45,98,16912.99999141693
D,970901,3,3,24132.0
D,970902,2,2,50782.0
D,970903,6,7,144731.0
D,970904,1,1,6200.0
D,970905,4,5,134626.0
D,970906,5,5,67204.0
D,970907,5,5,84542.0
D,970908,1,1,3462.0
D,970909,8,8,63026.0
D,970910,5,5,66730.0
D,970911,6,7,88869.0
D,970912,22,26,156005.400390625
D,970913,7,7,49863.0
D,970914,3,3,19822.0
D,970915,5,5,46400.0
D,970916,2,2,26932.0
D,970917,2,4,77778.0
D,970918,2,2,61509.0
D,970919,4,4,88832.0
D,970920,1,1,19621.0
D,970921,2,2,25800.0
D,970922,1,1,5009.0
D,970923,3,3,32096.0
D,970924,6,6,63205.0
D,970925,1,1,14896.0
D,970926,3,3,85723.0
D,970927,3,3,35200.0
D,970928,6,6,129445.0
D,970929,5,5,85235.0
D,970930,45,114,55098.50004635006
D,971001,2,2,32430.0
D,971002,5,5,58855.0
D,971003,2,2,8300.0
D,971004,3,3,69996.0
D,971005,2,2,60814.0
D,971006,10,10,145735.0
D,971007,5,6,50077.0
D,971009,4,4,29064.0
D,971010,1,2,7629.0
D,971011,3,4,76000.0
D,971012,19,21,145381.20043945312
D,971013,5,5,31339.0
D,971014,5,5,34900.0
D,971015,6,6,42406.0
D,971016,4,4,114835.0
D,971017,5,5,69673.0
D,971018,3,4,103143.0
D,971019,3,3,55500.0
D,971020,3,3,48908.0
D,971021,1,1,23000.0
D,971022,4,4,31160.0
D,971023,1,1,6500.0
D,971024,2,2,11900.0
D,971025,2,2,46139.0
D,971026,4,4,49754.0
D,971027,3,3,26614.0
D,971028,2,2,56365.0
D,971029,1,1,7600.0
D,971030,2,2,14400.0
D,971031,45,114,139668.39999913424
D,971101,4,4,40249.0
D,971102,5,6,81604.0
D,971103,2,3,48861.0
D,971104,6,7,155998.0
D,971105,7,7,110638.0
D,971106,4,5,38136.0
D,971107,4,4,66491.0
D,971108,7,7,55955.0
D,971109,6,7,52692.0
D,971110,1,1,18624.0
D,971111,4,4,61074.0
D,971112,21,22,122485.50073242188
D,971113,6,7,53820.0
D,971114,6,6,26290.0
D,971115,2,2,53171.0
D,971116,3,3,37207.0
D,971117,3,4,61815.0
D,971118,6,7,71334.0
D,971119,2,3,103605.0
D,971120,3,6,159410.0
D,971121,2,4,178243.0
D,971122,3,3,39813.0
D,971123,3,3,47266.0
D,971124,1,1,21441.0
D,971125,2,3,35331.0
D,971126,5,5,75131.0
D,971127,5,6,150057.0
D,971128,3,3,59013.0
D,971129,3,4,56354.0
D,971130,45,117,113083.20002150536
D,971201,5,5,94653.0
D,971202,5,6,101043.0
D,971203,4,4,28773.0
D,971204,2,2,21000.0
D,971205,6,8,194616.0
D,971206,7,7,67096.0
D,971207,8,9,119189.0
D,971208,4,6,53757.0
D,971209,9,10,80558.0
D,971210,7,7,86709.0
D,971211,5,5,84559.0
D,971212,23,23,121595.50048828125
D,971213,5,5,19632.0
D,971214,6,6,26017.0
D,971215,1,1,6100.0
D,971216,4,4,47916.0
D,971217,7,7,100866.0
D,971218,4,4,49000.0
D,971219,2,2,28475.0
D,971220,2,3,57015.0
D,971221,2,2,12300.0
D,971222,2,2,11300.0
D,971223,5,5,58059.0
D,971224,2,2,36235.0
D,971225,2,2,29588.0
D,971226,4,4,46700.0
D,971227,1,1,300.0
D,971228,3,4,54932.0
D,971229,2,2,25245.0
D,971230,6,7,102468.0
D,971231,45,114,19681.89999294281
D,980101,7,8,108933.0
D,980102,10,10,44320.0
D,980103,7,8,112700.0
D,980104,8,11,96193.0
D,980105,9,10,134167.0
D,980106,8,10,42458.0
D,980107,9,11,94994.0
D,980108,7,8,90193.0
D,980109,9,10,62378.0
D,980110,3,3,28592.0
D,980111,7,9,48040.0
D,980112,19,19,143406.30053710938
D,980113,12,14,86417.0
D,980114,6,8,56583.0
D,980115,7,8,64546.0
D,980116,6,6,51579.0
D,980117,11,13,204871.0
D,980118,6,6,67700.0
D,980119,11,13,173274.0
D,980120,4,5,28200.0
D,980121,6,6,27640.0
D,980122,6,6,65890.0
D,980123,3,3,68713.0
D,980124,3,4,34042.0
D,980125,5,8,124839.0
D,980126,4,4,35302.0
D,980127,9,9,165832.0
D,980128,6,7,86816.0
D,980129,6,6,53897.0
D,980130,6,8,98954.0
D,980131,45,118,72103.80002981424
D,980201,2,2,22311.0
D,980202,4,4,99048.0
D,980203,4,4,67648.0
D,980204,3,3,61695.0
D,980205,5,5,98192.0
D,980206,4,4,48920.0
D,980207,5,5,69466.0
D,980208,7,7,56759.0
D,980209,5,5,25489.0
D,980210,3,3,65335.0
D,980211,8,8,114340.0
D,980212,29,30,177348.30102539062
D,980213,7,7,43049.0
D,980214,3,3,47093.0
D,980215,3,3,48934.0
D,980216,2,2,35000.0
D,980217,1,1,6700.0
D,980218,4,5,40601.0
D,980219,1,1,46597.0
D,980220,2,3,73789.0
D,980221,3,4,122735.0
D,980222,2,2,35088.0
D,980223,1,1,13600.0
D,980224,4,5,69553.0
D,980225,4,4,46693.0
D,980226,4,4,66123.0
D,980227,2,2,16162.0
D,980228,45,125,43118.20001959801
D,980301,5,5,52172.0
D,980302,2,3,27107.0
D,980303,2,2,80198.0
D,980304,4,5,117854.0
D,980305,7,8,209174.0
D,980306,2,2,7403.0
D,980307,3,4,7754.0
D,980308,4,4,54125.0
D,980309,6,7,64144.0
D,980310,4,4,25100.0
D,980311,4,4,39938.0
D,980312,23,23,128689.90087890625
D,980313,4,4,21602.0
D,980314,4,4,21905.0
D,980315,1,2,33919.0
D,980316,4,4,99849.0
D,980317,3,3,42312.0
D,980318,4,4,67454.0
D,980319,4,4,108127.0
D,980320,5,7,102145.0
D,980322,1,1,3900.0
D,980323,2,2,29956.0
D,980324,4,5,72663.0
D,980325,2,2,16868.0
D,980326,5,5,156054.0
D,980327,5,5,129336.0
D,980328,3,6,159842.0
D,980329,2,2,20351.0
D,980330,7,10,256989.0
D,980331,45,119,109158.6000175029
D,980401,4,6,124100.0
D,980402,4,4,67895.0
D,980403,2,2,18700.0
D,980404,4,4,77617.0
D,980405,7,7,125502.0
D,980406,2,2,2279.0
D,980407,4,5,100887.0
D,980408,4,5,60283.0
D,980409,8,8,83626.0
D,980410,3,3,48982.0
D,980411,4,4,54499.0
D,980412,25,28,155600.00048828125
D,980413,7,7,83432.0
D,980414,3,3,27986.0
D,980415,3,3,48886.0
D,980416,3,4,101273.0
D,980417,4,4,58441.0
D,980418,4,4,109513.0
D,980419,5,5,106961.0
D,980420,2,2,11385.0
D,980421,2,2,16623.0
D,980422,1,1,21900.0
D,980423,1,1,3500.0
D,980424,3,4,59131.0
D,980425,4,5,172587.0
D,980426,2,2,60586.0
D,980427,4,4,105496.0
D,980428,5,7,235790.0
D,980429,4,4,66901.0
D,980430,45,114,36955.299978256226
D,980501,4,5,121508.0
D,980502,2,2,24300.0
D,980503,4,5,35230.0
D,980504,2,3,64300.0
D,980505,3,4,25838.0
D,980506,3,3,25075.0
D,980507,5,6,77978.0
D,980508,3,3,43399.0
D,980509,9,10,109970.0
D,980510,2,2,20492.0
D,980511,5,5,28509.0
D,980512,23,27,167978.60083007812
D,980513,5,6,91832.0
D,980514,3,3,19422.0
D,980515,2,2,45300.0
D,980516,3,3,24916.0
D,980517,6,7,145448.0
D,980519,3,3,70687.0
D,980520,4,4,84112.0
D,980521,5,5,126187.0
D,980522,2,2,38829.0
D,980523,4,5,151352.0
D,980524,3,3,101339.0
D,980525,3,3,65690.0
D,980526,2,3,78573.0
D,980527,3,4,36522.0
D,980528,3,3,75411.0
D,980529,3,3,33573.0
D,980530,3,3,84798.0
D,980531,45,115,98614.50001192093
D,980601,5,6,193009.0
D,980602,3,3,89521.0
D,980603,3,4,113902.0
D,980604,3,3,36783.0
D,980605,5,5,115234.0
D,980606,4,4,18920.0
D,980607,7,9,172230.0
D,980608,5,5,48508.0
D,980609,6,6,70935.0
D,980610,3,3,42926.0
D,980611,5,5,99719.0
D,980612,19,20,152408.20092773438
D,980613,3,3,21259.0
D,980614,3,3,13923.0
D,980615,1,1,500.0
D,980616,5,6,69760.0
D,980618,4,4,67517.0
D,980619,1,1,23795.0
D,980620,3,4,43078.0
D,980621,2,2,67300.0
D,980622,3,3,19440.0
D,980623,2,2,53174.0
D,980624,4,4,63822.0
D,980625,7,8,277900.0
D,980626,3,3,38476.0
D,980627,6,7,129281.0
D,980628,6,6,90128.0
D,980629,2,2,5811.0
D,980630,45,119,21138.600006699562
D,980701,3,3,46406.0
D,980702,6,7,156633.0
D,980703,3,3,28800.0
D,980704,4,4,30200.0
D,980705,4,4,81046.0
D,980706,5,5,48707.0
D,980707,6,6,84639.0
D,980708,4,4,14793.0
D,980709,6,6,42563.0
D,980710,4,4,115249.0
D,980711,8,8,121984.0
D,980712,27,30,187064.0009765625
D,980713,3,5,149710.0
D,980714,3,3,25406.0
D,980715,1,1,1300.0
D,980716,3,3,66232.0
D,980717,3,3,84369.0
D,980718,7,7,192401.0
D,980719,1,1,47483.0
D,980720,5,5,150442.0
D,980721,5,6,109879.0
D,980722,3,3,63245.0
D,980723,4,5,160397.0
D,980724,5,5,128954.0
D,980725,3,3,60480.0
D,980726,5,5,84831.0
D,980727,6,6,82618.0
D,980728,4,4,55813.0
D,980729,2,3,63577.0
D,980730,4,4,104093.0
D,980731,45,117,9187.89999422431
D,980801,2,2,34300.0
D,980802,4,4,46306.0
D,980803,4,4,28321.0
D,980805,5,7,217936.0
D,980806,2,2,4115.0
D,980807,7,8,106177.0
D,980808,5,5,61844.0
D,980809,2,2,18190.0
D,980810,3,3,32492.0
D,980811,6,7,135008.0
D,980812,23,25,155928.0009765625
D,980813,7,7,65407.0
D,980814,4,4,69380.0
D,980815,9,10,122596.0
D,980816,1,1,10948.0
D,980817,5,6,207012.0
D,980818,1,1,14700.0
D,980819,6,7,146177.0
D,980820,3,3,17442.0
D,980821,2,2,46226.0
D,980822,7,8,239070.0
D,980823,4,5,96015.0
D,980824,3,3,45710.0
D,980825,3,3,28000.0
D,980826,3,4,100118.0
D,980827,3,5,112314.0
D,980828,2,5,164655.0
D,980829,4,5,92836.0
D,980831,45,125,242548.19996264577
D,980901,3,3,56013.0
D,980902,4,4,37581.0
D,980903,2,2,8658.0
D,980904,1,1,26900.0
D,980905,6,6,68035.0
D,980906,5,5,61964.0
D,980907,4,4,81974.0
D,980908,5,5,27429.0
D,980909,9,10,68450.0
D,980910,7,7,71492.0
D,980911,2,3,57040.0
D,980912,23,23,118429.80053710938
D,980913,4,4,19408.0
D,980914,7,8,41110.0
D,980915,2,2,49061.0
D,980916,2,2,55364.0
D,980917,1,1,44900.0
D,980918,2,2,55485.0
D,980919,3,3,59216.0
D,980920,4,5,206796.0
D,980921,3,3,101844.0
D,980922,2,2,33200.0
D,980923,2,2,28905.0
D,980924,3,3,35613.0
D,980925,3,3,68268.0
D,980926,3,3,76666.0
D,980927,3,3,88378.0
D,980928,4,5,77827.0
D,980929,3,4,54445.0
D,980930,45,125,122201.10006592423
D,981001,4,4,87435.0
D,981002,1,1,1600.0
D,981003,1,1,40288.0
D,981004,1,2,72906.0
D,981005,5,6,105655.0
D,981006,6,6,40285.0
D,981007,5,5,92824.0
D,981008,5,5,60595.0
D,981009,12,14,205295.0
D,981010,7,9,191021.0
D,981011,1,1,740.0
D,981012,23,23,127528.60034179688
D,981013,4,4,30535.0
D,981014,6,6,50826.0
D,981015,1,1,5870.0
D,981016,1,1,26600.0
D,981017,2,2,32817.0
D,981018,2,2,26500.0
D,981019,3,4,123366.0
D,981020,4,5,141163.0
D,981021,3,3,43746.0
D,981022,4,5,168147.0
D,981023,3,3,56056.0
D,981024,2,2,43362.0
D,981025,7,8,196803.0
D,981026,2,2,18584.0
D,981027,3,3,109307.0
D,981028,3,3,40184.0
D,981029,1,1,13227.0
D,981030,6,6,99187.0
D,981031,44,112,142075.00012016296
D,981101,1,1,27281.0
D,981102,1,1,45399.0
D,981103,2,2,59522.0
D,981104,4,4,42716.0
D,981105,3,3,14874.0
D,981106,4,4,9818.0
D,981107,4,6,74022.0
D,981108,5,5,40017.0
D,981109,4,4,27590.0
D,981110,1,1,13992.0
D,981111,2,2,41969.0
D,981112,25,26,145873.60034179688
D,981113,6,6,49555.0
D,981114,3,3,70414.0
D,981115,3,3,53712.0
D,981116,4,4,85297.0
D,981117,5,5,53319.0
D,981118,2,2,10913.0
D,981119,4,4,70193.0
D,981120,3,4,80281.0
D,981121,4,4,134800.0
D,981122,4,4,52812.0
D,981123,2,2,1900.0
D,981124,3,4,76579.0
D,981125,3,3,32200.0
D,981126,3,3,54999.0
D,981127,5,6,42205.0
D,981128,3,3,24348.0
D,981129,4,4,51186.0
D,981130,45,117,150228.30000588298
D,981201,5,6,78314.0
D,981202,2,2,43821.0
D,981203,5,5,56348.0
D,981204,5,6,100221.0
D,981205,8,8,98201.0
D,981206,4,4,42758.0
D,981207,7,7,119929.0
D,981208,4,5,35668.0
D,981209,8,8,64435.0
D,981210,2,2,28488.0
D,981211,2,2,89850.0
D,981212,22,24,143829.20068359375
D,981213,6,6,54232.0
D,981214,2,2,8317.0
D,981215,4,4,70148.0
D,981216,3,4,19095.0
D,981217,5,6,108976.0
D,981219,4,4,30881.0
D,981220,3,4,45354.0
D,981221,5,6,185160.0
D,981222,3,3,32733.0
D,981225,2,3,77901.0
D,981226,1,1,6000.0
D,981227,5,5,20139.0
D,981228,2,2,28763.0
D,981229,1,1,24532.0
D,981230,2,2,51780.0
D,981231,41,65,7549.09997561574
