customer,state,gender,customer_lifetime_value,income,monthly_premium_auto,policy_type,vehicle_class,total_claim_amount
SC23927,California,M,,20993.0,133.0,Personal Auto,SUV,638.4
BO92934,California,M,,24392.0,93.0,Personal Auto,Four-Door Car,446.4
XR82418,California,M,,86305.0,62.0,Personal Auto,Four-Door Car,80.73124
UC34044,California,F,,56701.0,65.0,Personal Auto,Four-Door Car,333.441673
MU64306,California,M,,57074.0,105.0,Personal Auto,SUV,80.129332
UX24010,California,F,,53614.0,65.0,Personal Auto,Four-Door Car,725.849253
MT39460,California,M,,76441.0,62.0,Personal Auto,Four-Door Car,294.258612
NM33351,California,F,,86134.0,98.0,Corporate Auto,Two-Door Car,3.246203
IR29181,California,M,,45262.0,117.0,Corporate Auto,Four-Door Car,842.4
US34108,California,F,,27725.0,63.0,Personal Auto,Four-Door Car,302.4
LG45849,California,M,,27985.0,117.0,Personal Auto,Two-Door Car,561.6
FI25204,California,F,,29673.0,92.0,Corporate Auto,Two-Door Car,328.348506
YM24620,California,M,,24790.0,113.0,Personal Auto,SUV,767.242337
UG49494,California,F,,57846.0,73.0,Personal Auto,Four-Door Car,481.014309
XB70333,California,M,,10738.0,109.0,Personal Auto,Four-Door Car,852.256188
BC75105,California,M,,45587.0,81.0,Personal Auto,Four-Door Car,380.595522
BR22486,California,F,,82940.0,63.0,Personal Auto,Four-Door Car,332.847984
JT27173,California,M,,42633.0,101.0,Corporate Auto,SUV,285.048692
AT31367,California,F,,18577.0,86.0,Corporate Auto,Four-Door Car,412.8
EW17514,California,M,,60880.0,119.0,Personal Auto,Two-Door Car,109.906628
QJ31447,California,M,,22582.0,61.0,Personal Auto,Four-Door Car,292.8
FP53421,California,M,,25944.0,70.0,Personal Auto,Four-Door Car,336.0
ZF54421,California,M,,34498.0,83.0,Personal Auto,Two-Door Car,398.4
EG81847,California,F,,31027.0,124.0,Personal Auto,SUV,597.578875
RA47157,California,M,,45609.0,87.0,Corporate Auto,Two-Door Car,246.515921
ZA45956,California,F,,16181.0,181.0,Personal Auto,SUV,1261.319869
PB93081,California,M,,41195.0,160.0,Corporate Auto,SUV,323.1897
ZE49470,California,F,,76194.0,119.0,Personal Auto,SUV,388.313599
MG53211,California,F,,60097.0,82.0,Personal Auto,Four-Door Car,278.735779
YB49540,California,F,,95017.0,65.0,Personal Auto,Four-Door Car,324.99944
IN28584,California,F,,83547.0,137.0,Personal Auto,SUV,75.663572
TT97465,California,M,,57561.0,62.0,Corporate Auto,Four-Door Car,298.430234
AM88377,California,F,,10180.0,65.0,Corporate Auto,Two-Door Car,455.654032
JA47688,California,M,,40658.0,90.0,Personal Auto,Two-Door Car,502.873215
GP87031,California,F,,23554.0,86.0,Corporate Auto,Four-Door Car,412.8
TG37259,California,M,,28989.0,85.0,Personal Auto,Four-Door Car,408.0
KM22467,California,M,,55898.0,69.0,Personal Auto,Two-Door Car,441.951758
JB32090,California,F,,53441.0,76.0,Personal Auto,Two-Door Car,364.8
EY78874,California,M,,20848.0,71.0,Corporate Auto,Four-Door Car,350.143872
RV92809,California,M,,22520.0,73.0,Personal Auto,Four-Door Car,350.4
VI69768,California,M,,69781.0,119.0,Personal Auto,SUV,849.208601
NP40205,California,M,,99711.0,98.0,Corporate Auto,Four-Door Car,11.549207
LZ56963,California,F,,25785.0,112.0,Corporate Auto,SUV,537.6
CO56168,California,M,,62638.0,100.0,Personal Auto,SUV,441.988868
WX80471,California,M,,56875.0,84.0,Personal Auto,Two-Door Car,145.448401
EH51056,California,M,,93102.0,68.0,Personal Auto,Two-Door Car,578.945761
DK19711,California,M,,25564.0,71.0,Personal Auto,Four-Door Car,228.515513
ZJ71004,California,F,,29918.0,62.0,Personal Auto,Four-Door Car,108.892382
CE68841,California,F,,95891.0,102.0,Corporate Auto,SUV,34.235959
HX41374,California,M,,72988.0,127.0,Personal Auto,SUV,276.503559
QE13586,California,M,,44368.0,80.0,Personal Auto,Two-Door Car,384.0
PA20570,California,M,,84146.0,82.0,Personal Auto,Four-Door Car,464.714188
MB91424,California,M,,36259.0,63.0,Corporate Auto,Four-Door Car,302.4
QW98193,California,M,,56480.0,101.0,Corporate Auto,SUV,617.650751
TS53731,California,F,,79674.0,107.0,Personal Auto,SUV,9.275859
WK55963,California,M,,61036.0,68.0,Corporate Auto,Two-Door Car,413.25233
CE71123,California,F,,33235.0,110.0,Personal Auto,SUV,113.804117
KK38827,California,F,,29462.0,107.0,Personal Auto,SUV,513.6
YH81239,California,M,,48131.0,82.0,Personal Auto,Four-Door Car,393.6
UK79109,California,M,,37937.0,116.0,Corporate Auto,SUV,556.8
TV37646,California,F,,70012.0,119.0,Personal Auto,SUV,755.19863
QS35019,California,M,,60880.0,119.0,Personal Auto,Two-Door Car,109.906628
VX94337,California,M,,59762.0,113.0,Corporate Auto,SUV,542.4
ET39822,California,F,,62902.0,69.0,Personal Auto,Two-Door Car,159.383042
WA94988,California,F,,57245.0,124.0,Corporate Auto,Sports Car,681.577742
WZ23060,California,F,,39040.0,174.0,Personal Auto,SUV,835.2
WG28563,California,F,,70914.0,68.0,Personal Auto,Four-Door Car,77.695518
KE70943,California,F,,97238.0,126.0,Personal Auto,SUV,604.8
LD76400,California,F,,42522.0,132.0,Corporate Auto,SUV,909.876614
IV60781,California,F,,37384.0,99.0,Personal Auto,Four-Door Car,475.2
AK59340,California,M,,42360.0,71.0,Corporate Auto,Four-Door Car,99.509191
NF78904,California,F,,67871.0,61.0,Corporate Auto,Four-Door Car,10.475529
IS55638,California,F,,29932.0,64.0,Personal Auto,Two-Door Car,319.710124
ZF70768,California,M,,82758.0,101.0,Personal Auto,Two-Door Car,179.430114
ZO42514,California,F,,96331.0,114.0,Personal Auto,Two-Door Car,491.027024
MQ84363,California,M,,58971.0,94.0,Corporate Auto,Four-Door Car,318.882053
IM15403,California,M,,44980.0,81.0,Corporate Auto,Two-Door Car,333.478333
IH18704,California,M,,23566.0,112.0,Personal Auto,SUV,537.6
FP27229,California,F,,54603.0,86.0,Corporate Auto,Four-Door Car,412.8
XB71208,California,F,,96314.0,69.0,Personal Auto,Four-Door Car,296.995798
QI99143,California,F,,31168.0,78.0,Corporate Auto,Four-Door Car,289.386343
HK40573,California,M,,52174.0,121.0,Personal Auto,SUV,403.737293
NN65590,California,F,,72335.0,69.0,Personal Auto,Four-Door Car,331.2
AE90216,California,M,,75644.0,65.0,Personal Auto,Two-Door Car,467.803638
PF78020,California,M,,20075.0,71.0,Personal Auto,Four-Door Car,371.679189
IU71285,California,F,,33786.0,89.0,Personal Auto,Two-Door Car,75.110004
XV53963,California,M,,96721.0,138.0,Personal Auto,SUV,662.4
ZK71157,California,F,,40833.0,69.0,Corporate Auto,Four-Door Car,294.591676
EZ11341,California,M,,85210.0,68.0,Personal Auto,Two-Door Car,32.714226
YT92071,California,F,,44851.0,66.0,Corporate Auto,Four-Door Car,439.762045
HH49378,California,M,,69872.0,111.0,Corporate Auto,Sports Car,218.395525
HZ39601,California,F,,26708.0,122.0,Personal Auto,SUV,585.6
TV35668,California,F,,17576.0,71.0,Personal Auto,Four-Door Car,398.502948
BK83393,California,F,,55475.0,116.0,Personal Auto,SUV,412.471
ZR81759,California,M,,35855.0,70.0,Personal Auto,Two-Door Car,278.208622
ZI69514,California,M,,63391.0,64.0,Corporate Auto,Four-Door Car,119.587974
NL33789,California,F,,53093.0,103.0,Corporate Auto,SUV,98.991733
LU53495,California,M,,65412.0,73.0,Personal Auto,Four-Door Car,101.753098
GY40926,California,M,,37073.0,66.0,Personal Auto,Four-Door Car,316.8
II32272,California,F,,19359.0,129.0,Personal Auto,Sports Car,928.8
NG68910,California,M,,46814.0,113.0,Corporate Auto,SUV,542.4
LA29810,California,F,,68332.0,79.0,Personal Auto,Four-Door Car,379.2
BU71528,California,M,,17301.0,105.0,Personal Auto,Four-Door Car,638.543326
OM73267,California,F,,69545.0,65.0,Corporate Auto,Four-Door Car,312.0
IW72280,California,F,,37405.0,63.0,Corporate Auto,Four-Door Car,287.556107
PH47195,California,M,,74271.0,136.0,Personal Auto,Sports Car,174.327925
KU85991,California,M,,72421.0,65.0,Corporate Auto,Four-Door Car,312.0
LK49091,California,F,,62650.0,92.0,Personal Auto,Four-Door Car,148.820742
OK96130,California,M,,37331.0,134.0,Personal Auto,SUV,898.914194
MN83273,California,F,,46587.0,119.0,Personal Auto,Four-Door Car,571.2
NY89701,California,F,,25320.0,76.0,Personal Auto,Four-Door Car,269.065636
FL30667,California,F,,22094.0,79.0,Corporate Auto,Four-Door Car,460.889274
AW27717,California,F,,12503.0,92.0,Personal Auto,Four-Door Car,120.69808
OL28568,California,M,,69772.0,112.0,Personal Auto,Four-Door Car,537.6
WZ96432,California,F,,32370.0,115.0,Corporate Auto,SUV,552.0
SG59507,California,F,,38222.0,71.0,Personal Auto,Four-Door Car,166.78838
HE85298,California,F,,32272.0,110.0,Corporate Auto,SUV,6.342791
CR83581,California,M,,27816.0,118.0,Personal Auto,SUV,566.4
MB15338,California,M,,62134.0,73.0,Personal Auto,Two-Door Car,25.333594
YR10848,California,F,,69379.0,103.0,Personal Auto,Two-Door Car,494.4
KA69047,California,M,,68082.0,88.0,Personal Auto,Four-Door Car,39.579516
XE72624,California,F,,34653.0,64.0,Corporate Auto,Four-Door Car,307.2
UN77671,California,F,,26906.0,92.0,Personal Auto,Two-Door Car,106.528651
RN72721,California,F,,20903.0,117.0,Personal Auto,SUV,561.6
LO94085,California,F,,80580.0,81.0,Personal Auto,Two-Door Car,41.694266
JR89623,California,F,,76025.0,67.0,Corporate Auto,Four-Door Car,151.021648
VF65535,California,F,,64937.0,122.0,Corporate Auto,SUV,328.82872
XX88364,California,M,,97361.0,73.0,Corporate Auto,Four-Door Car,350.4
CK15380,California,F,,20814.0,72.0,Personal Auto,Four-Door Car,288.594641
CC92362,California,M,,18141.0,116.0,Personal Auto,Four-Door Car,722.404711
JW21133,California,M,,18820.0,95.0,Personal Auto,Two-Door Car,456.0
YP72749,California,F,,44662.0,63.0,Corporate Auto,Four-Door Car,165.098152
KW99972,California,F,,40332.0,132.0,Personal Auto,Sports Car,463.604317
NW62233,California,M,,66467.0,66.0,Personal Auto,Two-Door Car,294.705573
HJ62427,California,F,,90804.0,87.0,Personal Auto,Four-Door Car,169.386126
TA31436,California,F,,36737.0,102.0,Corporate Auto,Sports Car,512.861063
ZK67670,California,F,,44207.0,99.0,Corporate Auto,Four-Door Car,407.638917
GY43856,California,F,,75648.0,108.0,Corporate Auto,SUV,112.660916
BA87216,California,M,,50555.0,88.0,Personal Auto,Four-Door Car,422.4
OH83983,California,M,,31278.0,92.0,Personal Auto,Two-Door Car,441.6
ZU83252,California,F,,61897.0,72.0,Personal Auto,Four-Door Car,3.406136
DN92191,California,M,,68717.0,70.0,Personal Auto,Four-Door Car,810.907059
XR74007,California,F,,62863.0,88.0,Corporate Auto,Four-Door Car,94.507735
GB32334,California,F,,24702.0,68.0,Personal Auto,Four-Door Car,214.91451
QW59726,California,F,,87274.0,73.0,Personal Auto,Four-Door Car,350.4
XO43812,California,M,,56482.0,199.0,Personal Auto,Luxury SUV,955.2
UI75273,California,F,,47727.0,94.0,Corporate Auto,Two-Door Car,451.2
MR76405,California,F,,46530.0,80.0,Corporate Auto,Four-Door Car,118.556928
GH31245,California,F,,73274.0,105.0,Corporate Auto,SUV,284.211516
UW20734,California,F,,82918.0,89.0,Personal Auto,Two-Door Car,29.828668
KK61203,California,M,,20920.0,103.0,Personal Auto,Four-Door Car,494.4
UQ54273,California,M,,25251.0,66.0,Personal Auto,Four-Door Car,316.8
PV48046,California,M,,39722.0,133.0,Personal Auto,SUV,638.4
PR80703,California,F,,51335.0,71.0,Personal Auto,Four-Door Car,171.685669
OI44122,California,M,,45600.0,113.0,Personal Auto,SUV,617.936885
YM44855,California,F,,52951.0,167.0,Personal Auto,SUV,289.77269
CS35098,California,M,,93920.0,84.0,Corporate Auto,Four-Door Car,213.027868
WD85096,California,F,,27593.0,63.0,Corporate Auto,Two-Door Car,241.232198
LZ57827,California,M,,37695.0,118.0,Personal Auto,SUV,352.311743
CV70978,California,M,,97592.0,65.0,Personal Auto,Four-Door Car,312.0
AV93209,California,F,,31283.0,104.0,Personal Auto,Four-Door Car,499.2
VU71619,California,M,,96402.0,110.0,Personal Auto,SUV,379.897943
FM12425,California,M,,26488.0,247.0,Personal Auto,Luxury SUV,1321.584957
UE75424,California,M,,75728.0,133.0,Corporate Auto,SUV,44.159065
JS10224,California,F,,76726.0,65.0,Personal Auto,Four-Door Car,10.36741
HA93483,California,F,,11811.0,110.0,Personal Auto,Sports Car,808.618307
JQ81164,California,F,,26628.0,85.0,Corporate Auto,Two-Door Car,408.0
KA25468,California,M,,46177.0,61.0,Personal Auto,Four-Door Car,379.075927
IW31117,California,M,,21142.0,71.0,Personal Auto,Two-Door Car,79.293115
MI91352,California,M,,25998.0,71.0,Personal Auto,Four-Door Car,791.878042
CP93345,California,F,,85300.0,73.0,Corporate Auto,Four-Door Car,319.867735
KZ35883,California,F,,91541.0,118.0,Personal Auto,Four-Door Car,51.549119
AO77635,California,F,,28987.0,102.0,Personal Auto,SUV,245.693546
PJ36160,California,M,,83589.0,103.0,Personal Auto,SUV,366.0396
EA61783,California,F,,35868.0,110.0,Personal Auto,SUV,528.0
QV14053,California,M,,53807.0,68.0,Personal Auto,Two-Door Car,63.760358
UF88512,California,M,,57517.0,96.0,Corporate Auto,Four-Door Car,460.8
RI76399,California,F,,37109.0,63.0,Corporate Auto,Two-Door Car,302.4
HV75193,California,F,,26924.0,73.0,Personal Auto,Four-Door Car,262.086021
LI81655,California,M,,21586.0,167.0,Personal Auto,Sports Car,801.6
XP61922,California,F,,89451.0,63.0,Personal Auto,Four-Door Car,61.769564
JA12512,California,F,,97424.0,68.0,Personal Auto,Two-Door Car,230.436256
MS88882,California,M,,24636.0,77.0,Personal Auto,Two-Door Car,480.925301
BM92346,California,F,,66676.0,97.0,Personal Auto,Four-Door Car,558.099357
NS23754,California,F,,21375.0,65.0,Corporate Auto,Four-Door Car,312.0
ZG54759,California,F,,41408.0,73.0,Corporate Auto,Four-Door Car,268.710908
LI31082,California,F,,73054.0,106.0,Personal Auto,SUV,419.365958
UY51200,California,M,,77104.0,112.0,Corporate Auto,SUV,436.494292
TO55166,California,M,,72766.0,65.0,Personal Auto,Two-Door Car,91.464233
TZ28073,California,M,,23352.0,112.0,Personal Auto,SUV,537.6
UF31027,California,F,,76778.0,107.0,Personal Auto,SUV,500.665061
UV48386,California,M,,40154.0,67.0,Corporate Auto,Four-Door Car,360.670642
HO74982,California,F,,74888.0,68.0,Personal Auto,Two-Door Car,335.936021
BD12981,California,F,,39337.0,74.0,Personal Auto,Four-Door Car,277.225868
JC18314,California,M,,28121.0,90.0,Personal Auto,Two-Door Car,432.0
BP90016,California,M,,78032.0,103.0,Corporate Auto,SUV,323.607074
PS23376,California,F,,69668.0,70.0,Corporate Auto,Two-Door Car,64.855035
FQ93665,California,F,,21911.0,67.0,Corporate Auto,Four-Door Car,705.42264
LG73224,California,M,,52572.0,68.0,Personal Auto,Four-Door Car,379.281455
WJ92113,California,F,,91061.0,116.0,Personal Auto,Four-Door Car,556.8
ZT26848,California,M,,40447.0,105.0,Personal Auto,SUV,377.561463
SO42230,California,F,,22490.0,90.0,Personal Auto,Two-Door Car,88.765534
VB65967,California,M,,49331.0,138.0,Personal Auto,SUV,386.258495
ED82243,California,M,,26806.0,63.0,Personal Auto,Four-Door Car,302.4
AU62013,California,F,,67572.0,102.0,Personal Auto,Sports Car,296.209127
TT68630,California,F,,90213.0,83.0,Personal Auto,Two-Door Car,398.4
RV82726,California,M,,22768.0,112.0,Personal Auto,Four-Door Car,537.6
VC11777,California,F,,80521.0,65.0,Personal Auto,Four-Door Car,342.913243
HZ68892,California,M,,85245.0,115.0,Personal Auto,Sports Car,556.568103
RY44243,California,F,,65602.0,73.0,Personal Auto,Four-Door Car,61.570877
PG90331,California,M,,11656.0,70.0,Personal Auto,Two-Door Car,336.0
TI14001,California,M,,60920.0,64.0,Corporate Auto,Two-Door Car,231.201886
LK19630,California,F,,52216.0,72.0,Personal Auto,Four-Door Car,362.026936
WG29557,California,M,,74919.0,63.0,Personal Auto,Four-Door Car,206.24435
EQ96084,California,F,,33963.0,99.0,Corporate Auto,Four-Door Car,222.626234
WH28633,California,M,,75041.0,74.0,Personal Auto,Four-Door Car,56.05058
KN50049,California,M,,24054.0,176.0,Personal Auto,SUV,1133.801271
RN48574,California,F,,18577.0,86.0,Corporate Auto,Four-Door Car,412.8
PD11073,California,F,,35045.0,96.0,Personal Auto,Four-Door Car,420.606785
VN59368,California,F,,72608.0,82.0,Personal Auto,Four-Door Car,393.6
UI19516,California,M,,65620.0,213.0,Corporate Auto,Luxury Car,766.322388
ZV55368,California,M,,75650.0,71.0,Corporate Auto,Four-Door Car,104.918485
OS54451,California,M,,31964.0,67.0,Personal Auto,Four-Door Car,120.060283
IP93821,California,F,,25147.0,101.0,Personal Auto,SUV,694.598288
AR17553,California,M,,22944.0,80.0,Corporate Auto,Four-Door Car,488.272759
CK14803,California,M,,94242.0,107.0,Personal Auto,SUV,52.121929
ZO23305,California,M,,25632.0,63.0,Personal Auto,Two-Door Car,351.270869
FQ66351,California,F,,33681.0,138.0,Personal Auto,SUV,873.127345
AB69140,California,M,,36007.0,70.0,Personal Auto,Four-Door Car,336.0
CT53265,California,F,,18834.0,69.0,Personal Auto,Two-Door Car,453.895633
WN91223,California,M,,82807.0,92.0,Personal Auto,Four-Door Car,302.458432
MP48946,California,F,,72021.0,62.0,Corporate Auto,Two-Door Car,50.740536
NE79174,California,M,,41228.0,70.0,Personal Auto,Two-Door Car,336.0
UI77960,California,F,,39834.0,83.0,Personal Auto,Four-Door Car,398.4
VD69291,California,M,,22415.0,69.0,Personal Auto,Four-Door Car,352.894843
XD54132,California,F,,61900.0,64.0,Corporate Auto,Four-Door Car,307.2
AT33529,California,F,,30893.0,70.0,Corporate Auto,Four-Door Car,85.416096
AT79008,California,F,,40006.0,114.0,Personal Auto,Two-Door Car,132.568435
UZ14076,California,F,,89546.0,266.0,Corporate Auto,Luxury SUV,2452.894264
PW78930,California,M,,79523.0,74.0,Personal Auto,Four-Door Car,132.023007
ZC97968,California,M,,17533.0,73.0,Personal Auto,Two-Door Car,350.4
SF30642,California,M,,49706.0,113.0,Personal Auto,SUV,617.515196
AH22694,California,M,,24317.0,73.0,Corporate Auto,Four-Door Car,350.4
SM87252,California,M,,77498.0,74.0,Personal Auto,Two-Door Car,249.151199
MA60552,California,M,,28088.0,102.0,Personal Auto,SUV,489.6
PE51299,California,M,,73026.0,67.0,Personal Auto,Four-Door Car,321.6
JR22900,California,F,,36153.0,117.0,Corporate Auto,Sports Car,323.424189
DP19210,California,F,,23823.0,115.0,Corporate Auto,Sports Car,567.48055
XP76338,California,M,,24843.0,61.0,Personal Auto,Four-Door Car,331.325638
OH15780,California,M,,88340.0,102.0,Personal Auto,Two-Door Car,489.6
QO56615,California,F,,13535.0,80.0,Personal Auto,Four-Door Car,384.0
EL67979,California,M,,22346.0,64.0,Personal Auto,Four-Door Car,307.2
OW68478,California,M,,17101.0,113.0,Corporate Auto,SUV,542.4
IK44574,California,M,,28483.0,72.0,Corporate Auto,Four-Door Car,345.6
KE98143,California,F,,89362.0,67.0,Personal Auto,Four-Door Car,116.209568
IX18485,California,F,,27443.0,86.0,Personal Auto,Four-Door Car,685.048914
KB42322,California,F,,70829.0,85.0,Personal Auto,Four-Door Car,553.174109
RW54189,California,M,,23504.0,73.0,Personal Auto,Four-Door Car,350.4
PC23709,California,F,,74905.0,72.0,Personal Auto,Four-Door Car,167.028453
RX14132,California,M,,25926.0,61.0,Personal Auto,Two-Door Car,292.8
AF36894,California,M,,33640.0,113.0,Corporate Auto,SUV,542.4
UY32623,California,F,,18213.0,96.0,Corporate Auto,Four-Door Car,460.8
GV76798,California,F,,30361.0,119.0,Personal Auto,Four-Door Car,373.289571
MI49191,California,M,,96060.0,117.0,Corporate Auto,Four-Door Car,561.6
YP16210,California,F,,25398.0,74.0,Personal Auto,Four-Door Car,465.922152
CO91673,California,F,,29031.0,61.0,Personal Auto,Four-Door Car,292.8
CC93587,California,M,,92949.0,74.0,Personal Auto,Two-Door Car,337.305815
IC80537,California,M,,46900.0,66.0,Corporate Auto,Four-Door Car,316.8
AA93585,California,M,,97024.0,177.0,Personal Auto,SUV,686.815162
IT11766,California,F,,61896.0,104.0,Personal Auto,SUV,461.306722
QO68842,California,F,,39317.0,64.0,Personal Auto,Four-Door Car,77.695607
RY47606,California,M,,43987.0,96.0,Personal Auto,Four-Door Car,460.8
CX22458,California,M,,37722.0,116.0,Personal Auto,Sports Car,158.077504
TL44525,California,M,,78618.0,66.0,Corporate Auto,Two-Door Car,225.578841
CZ57208,California,F,,30205.0,195.0,Personal Auto,Luxury SUV,1329.957905
LM97847,California,M,,57023.0,67.0,Personal Auto,Four-Door Car,250.652309
IK96366,California,M,,36918.0,76.0,Personal Auto,Two-Door Car,364.8
RA89822,California,F,,20090.0,109.0,Personal Auto,Sports Car,523.2
IJ25462,California,M,,86631.0,73.0,Personal Auto,Four-Door Car,400.832857
ZP86347,California,F,,44019.0,138.0,Personal Auto,SUV,165.478147
HO82823,California,F,,59367.0,84.0,Personal Auto,Four-Door Car,6.880385
EA54906,California,F,,38874.0,94.0,Corporate Auto,Four-Door Car,331.170924
VV68726,California,F,,28647.0,69.0,Personal Auto,Four-Door Car,331.2
QR91631,California,F,,51205.0,72.0,Personal Auto,Two-Door Car,185.530076
OT56964,California,M,,46897.0,118.0,Corporate Auto,SUV,322.575677
YX35990,California,M,,56005.0,68.0,Corporate Auto,Four-Door Car,326.4
FH43628,California,F,,13663.0,97.0,Personal Auto,Four-Door Car,465.6
CB59349,California,M,,60646.0,134.0,Personal Auto,SUV,643.2
TF56202,California,M,,66367.0,64.0,Personal Auto,Two-Door Car,307.2
YM19146,California,F,,47761.0,104.0,Personal Auto,Four-Door Car,541.282007
LA72316,California,M,,71941.0,73.0,Personal Auto,Four-Door Car,198.234764
